,444,498,559,664,703,740,782,832,864,945,1373,1613,2203
count,38698.0,38698.0,38698.0,38698.0,38698.0,38698.0,38698.0,38698.0,38698.0,38698.0,38698.0,38698.0,38698.0
mean,-0.03111310621710682,-0.009640566606511958,0.011998305660152978,0.05825141611601115,0.07217716405548608,0.07793739697432944,0.09496104179421676,0.1130874774315107,0.12568308195851982,0.20208154466933692,0.4142404476126157,0.45803131225456095,0.382225469989139
std,0.36921799660092974,0.3732545851895748,0.37463821626437294,0.38099767376142496,0.37413970247316203,0.36794873942569023,0.36405527718550873,0.3608537532159743,0.35997503640071005,0.35176475662994366,0.2674843747159565,0.26127037194874164,0.24424943194164692
min,-0.83264946051,-0.8312173735,-0.8311406185,-0.8171488123,-0.812676819,-0.8061716945,-0.777817427,-0.7557045329,-0.7435256508,-0.6663649012999999,-0.217744649,-0.086877402,-0.036288469100000005
25%,-0.29390541775,-0.27527536300000005,-0.2570075975,-0.21652902999999998,-0.203748298,-0.1966771425,-0.17899824000000003,-0.15587284524999998,-0.1408924825,-0.05002244500000001,0.19575855074999998,0.237272229,0.16948578442499998
50%,-0.049402415000000026,-0.02587629999999999,-0.0025414689999999976,0.044195868500000034,0.061884045,0.077154047,0.09437084000000001,0.11230742999999999,0.1246062235,0.197905395,0.414539211,0.4682880694,0.36778917099999997
75%,0.21387428850000004,0.2469012175,0.27669181749999994,0.3357643145,0.34540653499999996,0.33674722999999995,0.3496318625,0.3689703825,0.38183762499999996,0.46198924650000006,0.6403277522499999,0.682816381425,0.575700392875
max,0.959060268,0.956696754,0.96696812,0.974251175,0.974406594,0.9724686789999999,0.973740137,0.972068979,0.972646127,0.9813923120000001,0.9876892471000001,0.9870560764,0.978726533
